brand_final,size_oz_rounded,STORE,n_weeks,mean_q,mean_p,p_min,p_max,unit_price_std,mean_cost,mean_promo,mean_log_comp_price,revenue_total,unit_price_cv,baseline_q,baseline_rev,baseline_margin,baseline_profit,opt_price,opt_promo,opt_q,opt_rev,opt_profit,opt_hits_upper,opt_hits_lower,profit_lift_abs,profit_lift_pct,q_lift_ratio
Quaker,16.0,102,355,120.5155,2.9163,1.6247,3.5388,0.4115,2.3981,0.293,1.0804,116080.62,0.1411,120.5155,351.4548,0.5182,62.4461,4.0696,1,91.6436,372.9526,153.1817,True,False,90.7355,145.3021,0.7604
Quaker,16.0,104,353,92.7025,2.936,1.6224,3.5081,0.4354,2.4181,0.3003,1.1147,89987.3101,0.1483,92.7025,272.1779,0.5179,48.0103,4.0344,1,72.1753,291.1806,116.6508,True,False,68.6405,142.9704,0.7786
Quaker,16.0,106,355,46.5183,2.9053,1.5926,3.56,0.4473,2.3835,0.3324,1.091,43274.65,0.154,46.5183,135.1519,0.5218,24.2738,4.094,1,34.2037,140.0298,58.5042,True,False,34.2303,141.0174,0.7353
Quaker,16.0,107,355,117.2958,2.9367,1.618,3.55,0.4087,2.4199,0.3042,1.1071,115787.7603,0.1392,117.2958,344.4599,0.5168,60.6152,4.0825,1,89.3535,364.7858,148.5587,True,False,87.9435,145.0848,0.7618
Quaker,16.0,110,357,77.5322,2.8867,1.6395,3.6694,0.4257,2.3786,0.3025,1.0886,73608.0301,0.1475,77.5322,223.8157,0.5082,39.4002,4.2198,1,54.1923,228.6821,99.7821,True,False,60.3819,153.2528,0.699
Quaker,16.0,112,362,123.3094,2.8892,1.6518,3.4505,0.3725,2.3954,0.279,1.1205,125656.4601,0.1289,123.3094,356.2679,0.4938,60.893,3.968,1,96.965,384.7601,152.4905,True,False,91.5975,150.4235,0.7864
Quaker,16.0,113,358,86.4106,2.9387,1.6301,3.527,0.3992,2.4171,0.2989,1.0964,86724.6299,0.1359,86.4106,253.9381,0.5217,45.0767,4.0561,1,66.8017,270.9519,109.4868,True,False,64.41,142.8897,0.7731
Quaker,16.0,114,359,74.0864,2.9004,1.5652,3.5112,0.399,2.3836,0.2925,1.0783,70269.2703,0.1376,74.0864,214.8828,0.5169,38.2932,4.0379,1,56.5821,228.4701,93.6031,True,False,55.3099,144.438,0.7637
Quaker,16.0,115,361,115.9612,2.9333,1.6384,3.6581,0.4125,2.4093,0.2798,1.1255,115638.0302,0.1406,115.9612,340.1534,0.524,60.7624,4.2068,1,84.5909,355.8541,152.0451,True,False,91.2827,150.2288,0.7295
Quaker,16.0,116,357,86.9804,2.8941,1.6074,3.5075,0.4095,2.4069,0.3081,1.0938,85110.8901,0.1415,86.9804,251.7333,0.4872,42.3766,4.0336,1,65.8592,265.6515,107.1321,True,False,64.7556,152.8099,0.7572
Quaker,16.0,117,310,67.2935,2.8975,1.7103,3.5375,0.4126,2.4084,0.2968,1.101,56460.73,0.1424,67.2935,194.983,0.4891,32.9104,4.0681,1,50.5538,205.6591,83.9033,True,False,50.9929,154.9444,0.7512
Quaker,16.0,118,270,61.563,2.9104,1.7537,3.5738,0.4163,2.3787,0.3185,1.1017,46044.16,0.143,61.563,179.1751,0.5318,32.7383,4.1098,1,45.3693,186.4592,78.5415,True,False,45.8032,139.907,0.737
Quaker,16.0,121,362,119.1961,2.9221,1.6342,3.5827,0.4131,2.4198,0.2873,1.1115,121664.4499,0.1414,119.1961,348.2994,0.5022,59.8651,4.1201,1,89.251,367.7219,151.7496,True,False,91.8845,153.4861,0.7488
Quaker,16.0,124,350,111.7,2.9576,1.6538,3.5294,0.3935,2.3841,0.3314,1.1184,107789.5,0.133,111.7,330.3621,0.5735,64.0585,4.0588,1,86.0053,349.0803,144.0354,True,False,79.9769,124.8498,0.77
Quaker,16.0,126,358,148.1732,2.9343,1.6161,3.5233,0.3971,2.4079,0.2374,1.1151,146637.3403,0.1353,148.1732,434.781,0.5264,77.9915,4.0518,1,117.5003,476.0834,193.1519,True,False,115.1604,147.6575,0.793
Quaker,16.0,128,357,129.8599,2.9771,1.6162,3.641,0.4161,2.3816,0.2969,1.1144,128938.1802,0.1398,129.8599,386.6023,0.5955,77.3332,4.1871,1,97.2583,407.2306,175.6043,True,False,98.2711,127.075,0.7489
Quaker,16.0,129,337,131.6409,2.9599,1.6377,3.4963,0.395,2.4273,0.3116,1.1298,124161.93,0.1335,131.6409,389.647,0.5326,70.1109,4.0208,1,104.0401,418.3235,165.7839,True,False,95.673,136.4596,0.7903
Quaker,16.0,131,355,106.9887,2.902,1.6221,3.55,0.4077,2.4083,0.2958,1.0974,104716.2002,0.1405,106.9887,310.4811,0.4937,52.8222,4.0825,1,80.1348,327.1502,134.1632,True,False,81.341,153.9903,0.749
Quaker,18.0,2,76,5.8289,2.1945,1.69,2.39,0.1706,1.5874,0.1842,1.1478,957.11,0.0777,5.8289,12.7915,0.6071,3.5387,2.7485,1,5.5968,15.3828,6.4985,True,False,2.9598,83.6417,0.9602
Quaker,18.0,8,89,10.2809,2.2245,1.69,3.39,0.1984,1.6342,0.1573,1.1148,2042.5,0.0892,10.2809,22.8698,0.5903,6.0692,3.8985,1,5.5887,21.7875,12.6547,True,False,6.5855,108.5065,0.5436
Quaker,18.0,12,98,13.0714,2.2537,1.69,4.09,0.2996,1.6471,0.1939,1.1245,2851.48,0.1329,13.0714,29.4587,0.6066,7.9294,3.96,1,6.964,27.5773,16.1072,False,False,8.1778,103.1334,0.5328
Quaker,18.0,14,85,6.4471,2.2524,1.69,4.09,0.3202,1.6424,0.2118,1.1566,1243.01,0.1422,6.4471,14.5211,0.61,3.9327,3.9587,1,3.407,13.4875,7.892,False,False,3.9593,100.6766,0.5285
Quaker,18.0,18,98,10.0408,2.1992,1.69,3.39,0.1952,1.6136,0.2041,1.0968,2144.72,0.0887,10.0408,22.0816,0.5856,5.8795,3.7883,1,5.5119,20.8809,11.9866,False,False,6.1072,103.8725,0.549
Quaker,18.0,21,81,8.3333,2.2247,1.69,3.89,0.3083,1.639,0.1975,1.0889,1509.55,0.1386,8.3333,18.5391,0.5857,4.8807,3.923,1,4.4056,17.2832,10.0624,False,False,5.1817,106.1662,0.5287
Quaker,18.0,28,76,5.7895,2.195,1.69,2.39,0.1516,1.6032,0.1974,1.1146,961.37,0.0691,5.7895,12.7079,0.5918,3.4264,2.7485,1,5.53,15.1993,6.3338,True,False,2.9073,84.8501,0.9552
Quaker,18.0,32,95,9.5263,2.2135,1.69,3.39,0.2058,1.6198,0.2211,1.1709,2012.28,0.093,9.5263,21.0862,0.5937,5.6555,3.8985,1,4.9964,19.4785,11.3853,True,False,5.7298,101.3135,0.5245
Quaker,18.0,47,85,6.3412,2.2206,1.69,3.99,0.2821,1.6274,0.1882,1.1042,1188.55,0.1271,6.3412,14.0811,0.5932,3.7613,3.8686,1,3.437,13.2962,7.7028,False,False,3.9414,104.7878,0.542
Quaker,18.0,53,93,10.0538,2.2297,1.69,3.39,0.2386,1.6264,0.1828,1.1427,2050.93,0.107,10.0538,22.4166,0.6033,6.0655,3.8985,1,5.4278,21.1604,12.3328,True,False,6.2672,103.3252,0.5399
Quaker,18.0,54,88,6.25,2.1966,1.69,3.39,0.2423,1.6204,0.1818,1.1233,1211.41,0.1103,6.25,13.7287,0.5762,3.6011,3.8985,1,3.2896,12.8245,7.494,True,False,3.8929,108.1032,0.5263
Quaker,18.0,59,80,7.3125,2.1921,1.69,3.89,0.2937,1.6435,0.15,1.0759,1283.97,0.134,7.3125,16.0299,0.5486,4.0117,3.9239,1,3.8443,15.0849,8.7667,False,False,4.755,118.5281,0.5257
Quaker,18.0,68,91,10.3077,2.204,1.69,2.39,0.1682,1.5862,0.2088,1.1122,2017.93,0.0763,10.3077,22.7177,0.6178,6.3679,2.7485,1,9.8671,27.1196,11.4687,True,False,5.1008,80.1021,0.9573
Quaker,18.0,70,84,8.7619,2.1925,1.69,3.39,0.215,1.6283,0.1429,1.0937,1671.0,0.098,8.7619,19.2105,0.5642,4.9438,3.8985,1,4.674,18.2215,10.611,True,False,5.6672,114.6316,0.5334
Quaker,18.0,71,101,10.9604,2.259,1.69,4.09,0.3346,1.6478,0.1386,1.0872,2488.85,0.1481,10.9604,24.7596,0.6112,6.6989,3.9602,1,6.0027,23.7716,13.8803,False,False,7.1815,107.204,0.5477
Quaker,18.0,72,83,5.6988,2.2019,1.69,2.39,0.1781,1.606,0.1807,1.1378,1044.39,0.0809,5.6988,12.5483,0.5959,3.3959,2.7485,1,5.5122,15.1502,6.2975,True,False,2.9016,85.4425,0.9673
Quaker,18.0,74,94,9.2234,2.2346,1.69,3.99,0.3502,1.6562,0.2234,1.0957,1892.1,0.1567,9.2234,20.6104,0.5784,5.3345,3.8761,1,4.9616,19.2319,11.0144,False,False,5.6799,106.4757,0.5379
Quaker,18.0,75,97,9.0722,2.2103,1.69,3.39,0.2115,1.6122,0.1959,1.142,1920.73,0.0957,9.0722,20.0523,0.5982,5.4266,3.7882,1,5.0416,19.0987,10.9709,False,False,5.5443,102.1685,0.5557
Quaker,18.0,80,95,8.2316,2.2214,1.69,3.89,0.3436,1.6621,0.1789,1.1241,1773.72,0.1547,8.2316,18.2854,0.5593,4.6035,3.9278,1,4.3658,17.1483,9.8918,False,False,5.2883,114.8747,0.5304
Quaker,18.0,81,97,7.6598,2.2348,1.69,3.99,0.3461,1.6504,0.2165,1.13,1657.36,0.1549,7.6598,17.1185,0.5844,4.4766,3.8746,1,4.1363,16.0267,9.2,False,False,4.7234,105.515,0.54
Quaker,18.0,83,94,8.883,2.1918,1.69,3.89,0.2726,1.6263,0.1596,1.0917,1863.46,0.1244,8.883,19.4698,0.5655,5.0234,3.9203,1,4.6572,18.2576,10.6837,False,False,5.6602,112.6763,0.5243
Quaker,18.0,88,86,6.8256,2.2335,1.69,3.99,0.3079,1.6597,0.2209,1.1195,1310.08,0.1379,6.8256,15.2449,0.5738,3.9167,3.877,1,3.6711,14.2328,8.1401,False,False,4.2234,107.8314,0.5378
Quaker,18.0,91,89,6.618,2.2351,1.69,3.99,0.3309,1.6483,0.191,1.1057,1321.97,0.1481,6.618,14.7916,0.5867,3.8829,3.8741,1,3.6143,14.0021,8.0445,False,False,4.1616,107.1776,0.5461
Quaker,18.0,93,100,9.77,2.2097,1.69,2.39,0.1673,1.6026,0.19,1.1471,2140.1,0.0757,9.77,21.5888,0.6071,5.9311,2.7485,1,9.4702,26.0287,10.8516,True,False,4.9205,82.9606,0.9693
Quaker,18.0,101,96,10.2917,2.2338,1.71,3.99,0.3227,1.6369,0.2188,1.0964,2212.52,0.1445,10.2917,22.989,0.5968,6.1423,3.8711,1,5.5563,21.5088,12.4135,False,False,6.2713,102.0996,0.5399
Quaker,18.0,103,83,8.4578,2.2343,1.69,3.99,0.3592,1.6319,0.2169,1.0998,1592.14,0.1608,8.4578,18.8976,0.6024,5.0954,3.8697,1,4.5747,17.7029,10.2375,False,False,5.1421,100.9161,0.5409
Quaker,18.0,104,88,7.7386,2.2257,1.69,3.89,0.2947,1.6462,0.2159,1.148,1500.97,0.1324,7.7386,17.2237,0.5795,4.4843,3.9245,1,4.0597,15.9322,9.2491,False,False,4.7648,106.2534,0.5246
Quaker,18.0,105,91,6.5165,2.2103,1.69,3.52,0.2453,1.6193,0.1868,1.0935,1348.97,0.111,6.5165,14.4036,0.591,3.8514,3.8132,1,3.5944,13.7061,7.8857,False,False,4.0343,104.7508,0.5516
Quaker,18.0,106,71,6.0563,2.191,1.69,3.39,0.2091,1.6074,0.2535,1.1029,948.72,0.0954,6.0563,13.2694,0.5836,3.5346,3.788,1,3.2348,12.2532,7.0537,False,False,3.5191,99.5601,0.5341
Quaker,18.0,109,88,8.9318,2.2291,1.69,3.39,0.242,1.6302,0.2273,1.1991,1802.49,0.1086,8.9318,19.9098,0.5989,5.3493,3.8985,1,4.7293,18.4371,10.7275,True,False,5.3782,100.5396,0.5295
Quaker,18.0,110,97,7.9897,2.2075,1.69,3.39,0.2347,1.6284,0.2062,1.0923,1720.5,0.1063,7.9897,17.6374,0.5791,4.6272,3.8985,1,4.1976,16.3643,9.529,True,False,4.9019,105.9364,0.5254
Quaker,18.0,112,94,7.0106,2.2073,1.69,3.39,0.2303,1.6352,0.1809,1.1342,1465.83,0.1043,7.0106,15.4749,0.5721,4.011,3.8985,1,3.7227,14.5131,8.4256,True,False,4.4146,110.064,0.531
Quaker,18.0,114,82,8.5732,2.1966,1.69,2.39,0.1431,1.6179,0.1951,1.1112,1509.12,0.0651,8.5732,18.8317,0.5787,4.9611,2.7485,1,8.2071,22.5571,9.2789,True,False,4.3178,87.0316,0.9573
Quaker,18.0,119,75,7.5333,2.1972,1.69,2.39,0.1472,1.5958,0.2267,1.1318,1222.37,0.067,7.5333,16.5522,0.6014,4.5307,2.7485,1,7.1186,19.5655,8.2058,True,False,3.6751,81.115,0.9449
Quaker,18.0,121,90,8.5444,2.2159,1.69,3.99,0.3064,1.6371,0.2222,1.1227,1677.31,0.1383,8.5444,18.9335,0.5788,4.9458,3.8711,1,4.5427,17.5851,10.1485,False,False,5.2027,105.1931,0.5317
Quaker,18.0,122,93,11.2151,2.2062,1.69,3.39,0.2426,1.6442,0.172,1.1383,2287.31,0.1099,11.2151,24.7431,0.562,6.3028,3.8985,1,5.9726,23.2842,13.4638,True,False,7.161,113.6168,0.5326
Quaker,18.0,123,100,11.15,2.2653,1.69,4.09,0.35,1.6601,0.21,1.1234,2507.24,0.1545,11.15,25.2581,0.6052,6.7484,3.9634,1,5.9434,23.5561,13.6896,False,False,6.9412,102.8575,0.533
Quaker,18.0,124,96,10.5312,2.2054,1.69,2.39,0.1643,1.5996,0.2188,1.125,2188.11,0.0745,10.5312,23.2258,0.6058,6.3795,2.7485,1,10.0498,27.6218,11.5457,True,False,5.1662,80.9811,0.9543
Quaker,18.0,126,98,10.7143,2.2068,1.69,3.46,0.2376,1.6097,0.2041,1.1404,2316.79,0.1077,10.7143,23.6447,0.5972,6.3982,3.8646,1,5.7168,22.0928,12.8907,False,False,6.4924,101.4724,0.5336
Quaker,18.0,128,96,13.1771,2.2291,1.69,3.39,0.2345,1.6333,0.1875,1.1211,2744.94,0.1052,13.1771,29.3725,0.5958,7.8503,3.8985,1,7.0964,27.6653,16.0747,True,False,8.2244,104.766,0.5385
Quaker,18.0,129,93,7.8495,2.2285,1.69,3.99,0.318,1.6493,0.2043,1.1528,1638.37,0.1427,7.8495,17.4925,0.5792,4.5463,3.8743,1,4.2405,16.4292,9.4353,False,False,4.8889,107.5361,0.5402
Quaker,18.0,130,87,17.8621,2.1954,1.69,2.39,0.1662,1.5915,0.2184,1.12,3267.03,0.0757,17.8621,39.2144,0.6039,10.7861,2.7485,1,16.9145,46.4896,19.5693,True,False,8.7832,81.4314,0.947
Quaker,18.0,132,100,12.52,2.2344,1.69,3.99,0.3215,1.6328,0.16,1.1191,2752.81,0.1439,12.52,27.9747,0.6016,7.5319,3.87,1,6.9378,26.8493,15.5211,False,False,7.9893,106.0731,0.5541
Quaker,18.0,134,89,7.427,2.2202,1.69,3.89,0.3068,1.6395,0.2247,1.1337,1469.58,0.1382,7.427,16.4895,0.5807,4.3132,3.9231,1,3.8675,15.1726,8.8319,False,False,4.5187,104.7656,0.5207
Quaker,18.0,137,100,14.05,2.2298,1.69,3.39,0.2326,1.6244,0.22,1.189,3117.99,0.1043,14.05,31.3287,0.6054,8.506,3.8985,1,7.4665,29.1082,16.9797,True,False,8.4737,99.6201,0.5314
Quaker,20.0,5,118,10.0254,3.201,2.29,3.89,0.2491,2.5201,0.0593,1.042,3657.07,0.0778,10.0254,32.0909,0.6808,6.8258,4.4735,1,8.4017,37.5849,16.4118,True,False,9.586,140.4383,0.838
Quaker,20.0,8,126,23.2143,3.2058,2.29,3.89,0.248,2.5355,0.0556,1.008,9002.91,0.0774,23.2143,74.4198,0.6703,15.5603,4.4735,1,19.5365,87.3966,37.8621,True,False,22.3017,143.3242,0.8416
Quaker,20.0,9,67,8.6418,3.1782,2.29,3.89,0.2923,2.485,0.0746,1.0353,1732.5,0.092,8.6418,27.4655,0.6933,5.991,4.4735,1,7.1069,31.7929,14.1324,True,False,8.1414,135.8939,0.8224
Quaker,20.0,18,91,13.4286,3.2227,2.29,3.89,0.2797,2.4977,0.0549,1.0205,3797.14,0.0868,13.4286,43.2758,0.725,9.7353,4.4735,1,11.4072,51.03,22.5383,True,False,12.803,131.511,0.8495
Quaker,20.0,28,74,5.9459,3.2053,2.29,3.89,0.2734,2.5171,0.0676,1.035,1384.5,0.0853,5.9459,19.0584,0.6882,4.0919,4.4735,1,4.977,22.2646,9.7371,True,False,5.6452,137.9585,0.837
Quaker,20.0,44,89,7.8989,3.1877,2.29,3.89,0.2429,2.543,0.0674,1.0482,2212.78,0.0762,7.8989,25.1794,0.6447,5.0924,4.4735,1,6.5497,29.3,12.644,True,False,7.5516,148.2926,0.8292
Quaker,20.0,45,83,6.747,3.2222,2.29,3.89,0.2757,2.487,0.0602,1.0354,1729.24,0.0856,6.747,21.7403,0.7353,4.9609,4.4735,1,5.7171,25.5753,11.3572,True,False,6.3963,128.9358,0.8474
Quaker,20.0,47,103,6.9029,3.1845,2.29,3.89,0.2382,2.552,0.068,1.0252,2170.36,0.0748,6.9029,21.9824,0.6325,4.3662,4.4735,1,5.7126,25.5552,10.9767,True,False,6.6105,151.4026,0.8276
Quaker,20.0,48,86,8.1628,3.2117,2.29,3.89,0.2568,2.5526,0.0581,1.0481,2197.96,0.08,8.1628,26.2165,0.6591,5.3801,4.4735,1,6.8839,30.7953,13.2233,True,False,7.8433,145.7836,0.8433
Quaker,20.0,49,78,5.9872,3.1732,2.29,3.89,0.2398,2.5427,0.0641,1.0273,1441.31,0.0756,5.9872,18.9985,0.6305,3.775,4.4735,1,4.9325,22.0656,9.5237,True,False,5.7487,152.2847,0.8238
Quaker,20.0,50,71,6.3803,3.1624,2.29,3.89,0.2337,2.54,0.0704,1.0248,1366.56,0.0739,6.3803,20.177,0.6223,3.9707,4.4735,1,5.2114,23.3131,10.076,True,False,6.1052,153.7547,0.8168
Quaker,20.0,51,81,11.0247,3.2447,2.29,3.89,0.2866,2.4882,0.037,1.0357,2830.98,0.0883,11.0247,35.7714,0.7564,8.3395,4.4735,1,9.5486,42.7155,18.9565,True,False,10.617,127.3105,0.8661
Quaker,20.0,54,121,9.0,3.2025,2.29,3.89,0.2541,2.5308,0.0579,1.0331,3371.39,0.0794,9.0,28.8227,0.6718,6.0459,4.4735,1,7.5535,33.7905,14.6745,True,False,8.6286,142.7167,0.8393
Quaker,20.0,56,105,6.9143,3.1978,2.29,3.89,0.2343,2.5624,0.0476,1.023,2249.78,0.0733,6.9143,22.1107,0.6355,4.3939,4.4735,1,5.8136,26.0073,11.1107,True,False,6.7169,152.8694,0.8408
Quaker,20.0,64,111,8.973,3.2181,2.29,3.89,0.2562,2.5447,0.045,1.0245,3019.93,0.0796,8.973,28.876,0.6735,6.0429,4.4735,1,7.6359,34.1591,14.7284,True,False,8.6855,143.7317,0.851
Quaker,20.0,67,103,7.6602,3.2046,2.29,3.89,0.2469,2.5382,0.068,1.032,2435.5,0.077,7.6602,24.5479,0.6664,5.1049,4.4735,1,6.4085,28.6685,12.4025,True,False,7.2976,142.9536,0.8366
Quaker,20.0,73,126,22.9524,3.2041,2.29,3.89,0.2511,2.5355,0.0476,1.0062,8720.06,0.0784,22.9524,73.542,0.6686,15.3455,4.4735,1,19.3643,86.6261,37.5273,True,False,22.1819,144.5501,0.8437
Quaker,20.0,74,122,11.6721,3.2069,2.29,3.89,0.2094,2.58,0.041,1.0013,4313.05,0.0653,11.6721,37.4314,0.6269,7.3172,4.4735,1,9.8902,44.244,18.7271,True,False,11.4099,155.9333,0.8473
Quaker,20.0,76,131,14.3206,3.2089,2.29,3.89,0.2451,2.5532,0.0534,1.0078,5848.2,0.0764,14.3206,45.9538,0.6557,9.3902,4.4735,1,12.0832,54.0544,23.2033,True,False,13.8131,147.1002,0.8438
Quaker,20.0,81,118,9.6102,3.2038,2.29,3.89,0.2519,2.5203,0.0508,1.022,3478.47,0.0786,9.6102,30.7889,0.6835,6.5688,4.4735,1,8.0952,36.214,15.8119,True,False,9.2432,140.7141,0.8424
Quaker,20.0,86,118,9.7542,3.1943,2.29,3.89,0.2404,2.5422,0.0508,1.018,3449.01,0.0753,9.7542,31.1579,0.6521,6.3605,4.4735,1,8.1746,36.5691,15.7875,True,False,9.4269,148.2101,0.8381
Quaker,20.0,88,91,9.989,3.2173,2.29,3.89,0.2768,2.4821,0.0549,1.0372,2809.7,0.086,9.989,32.1374,0.7352,7.3437,4.4735,1,8.4609,37.8496,16.849,True,False,9.5053,129.4337,0.847
Quaker,20.0,89,84,11.2024,3.1992,2.29,3.89,0.261,2.5202,0.0595,1.0068,2686.58,0.0816,11.2024,35.8383,0.679,7.6061,4.4735,1,9.3782,41.9532,18.3185,True,False,10.7123,140.8379,0.8372
Quaker,20.0,90,78,8.0769,3.2409,2.29,3.65,0.2393,2.6094,0.0769,1.0319,1914.93,0.0738,8.0769,26.1764,0.6315,5.1008,4.1975,1,7.6618,32.1603,12.168,True,False,7.0672,138.5497,0.9486
Quaker,20.0,91,114,7.6491,3.187,2.29,3.89,0.2267,2.5394,0.0526,1.0001,2740.14,0.0711,7.6491,24.3778,0.6476,4.9536,4.4735,1,6.3803,28.5421,12.34,True,False,7.3865,149.115,0.8341
Quaker,20.0,92,105,16.0286,3.2149,2.29,3.89,0.2579,2.5203,0.0476,1.0222,5165.59,0.0802,16.0286,51.5307,0.6946,11.1338,4.4735,1,13.6018,60.8477,26.567,True,False,15.4332,138.6156,0.8486
Quaker,20.0,94,116,13.4914,3.1904,2.29,3.89,0.2517,2.5154,0.0517,1.0404,4792.6,0.0789,13.4914,43.0434,0.675,9.1067,4.4735,1,11.2787,50.4553,22.0844,True,False,12.9778,142.5084,0.836
Quaker,20.0,101,67,10.7164,3.2001,2.29,3.49,0.1833,2.6597,0.0597,1.0289,2251.33,0.0573,10.7164,34.2941,0.5404,5.7916,4.0135,1,10.826,43.45,14.6561,True,False,8.8645,153.057,1.0102
Quaker,20.0,102,101,30.3663,3.1606,2.29,3.49,0.2264,2.5192,0.0495,1.0309,9310.45,0.0716,30.3663,95.9757,0.6414,19.4773,4.0135,1,30.1556,121.0296,45.062,True,False,25.5847,131.3567,0.9931
Quaker,20.0,104,106,13.4717,3.1533,2.29,3.89,0.2435,2.5347,0.0377,1.035,4229.44,0.0772,13.4717,42.48,0.6185,8.3328,4.4735,1,11.1027,49.668,21.5255,True,False,13.1928,158.3241,0.8242
Quaker,20.0,107,87,8.1609,3.2277,2.29,3.89,0.2758,2.5036,0.0575,1.0407,2156.33,0.0854,8.1609,26.3408,0.7241,5.9092,4.4735,1,6.9436,31.0621,13.6783,True,False,7.769,131.473,0.8508
Quaker,20.0,110,122,14.8033,3.2088,2.29,3.89,0.2497,2.5378,0.0492,1.0357,5639.7,0.0778,14.8033,47.5001,0.671,9.9331,4.4735,1,12.5121,55.9728,24.2202,True,False,14.2871,143.834,0.8452
Quaker,20.0,112,97,13.3608,3.1548,2.29,3.49,0.2263,2.5025,0.0515,1.0631,3954.6,0.0717,13.3608,42.1507,0.6523,8.7149,4.0135,1,13.2146,53.0366,19.9669,True,False,11.252,129.1117,0.9891
Quaker,20.0,113,118,9.8898,3.188,2.29,3.85,0.219,2.568,0.0508,1.0236,3489.18,0.0687,9.8898,31.529,0.6201,6.1324,4.4275,1,8.409,37.2307,15.6369,True,False,9.5045,154.9864,0.8503
Quaker,20.0,114,92,28.587,3.1568,2.29,3.49,0.2274,2.5033,0.0543,1.0253,7957.3,0.072,28.587,90.242,0.6535,18.6813,4.0135,1,28.2705,113.4638,42.6951,True,False,24.0138,128.545,0.9889
Quaker,20.0,116,97,9.1443,3.1962,2.29,3.89,0.2445,2.519,0.0619,1.036,2724.1,0.0765,9.1443,29.2269,0.6772,6.1924,4.4735,1,7.6353,34.1565,14.9233,True,False,8.7308,140.9926,0.835
Quaker,20.0,117,80,6.9125,3.2405,2.29,3.89,0.2476,2.5255,0.05,1.0513,1736.73,0.0764,6.9125,22.4002,0.7151,4.9428,4.4735,1,5.9408,26.5763,11.5729,True,False,6.6301,134.1359,0.8594
Quaker,20.0,118,60,5.55,3.2313,2.29,3.89,0.2988,2.484,0.0833,1.0457,1037.41,0.0925,5.55,17.9336,0.7472,4.1472,4.4735,1,4.6793,20.9328,9.3093,True,False,5.1621,124.4711,0.8431
Quaker,20.0,119,121,9.4545,3.1962,2.29,3.89,0.2464,2.519,0.0496,1.0365,3581.79,0.0771,9.4545,30.2188,0.6772,6.4024,4.4735,1,7.936,35.5016,15.5105,True,False,9.1081,142.2606,0.8394
Quaker,20.0,121,93,8.871,3.1571,2.85,3.49,0.1843,2.5182,0.0323,1.0574,2572.08,0.0584,8.871,28.0065,0.6388,5.6672,4.0135,1,8.8575,35.5497,13.2443,True,False,7.5771,133.7001,0.9985
Quaker,20.0,126,124,13.1532,3.1614,2.29,3.85,0.2152,2.5521,0.0484,1.0457,4954.28,0.0681,13.1532,41.5822,0.6093,8.0138,4.4275,1,11.0343,48.8542,20.6936,True,False,12.6798,158.2231,0.8389
Quaker,20.0,132,128,20.7266,3.1552,2.29,3.49,0.2048,2.5419,0.0469,1.0255,8073.11,0.0649,20.7266,65.3957,0.6132,12.7104,4.0135,1,20.5447,82.4562,30.2332,True,False,17.5228,137.8619,0.9912
Quaker,21.0,2,53,9.283,3.7534,1.99,4.12,0.3956,2.968,0.1132,1.132,1553.04,0.1054,9.283,34.8428,0.7854,7.2904,4.738,1,9.064,42.9451,16.0428,True,False,8.7524,120.0529,0.9764
Quaker,21.0,5,148,7.4324,3.6479,1.99,4.46,0.3619,2.9806,0.0405,1.0924,3933.34,0.0992,7.4324,27.1128,0.6673,4.9599,5.129,1,6.2137,31.87,13.3496,True,False,8.3897,169.1523,0.836
Quaker,21.0,8,74,29.9459,3.7696,1.84,4.19,0.3659,3.0321,0.0811,1.0973,5458.0801,0.0971,29.9459,112.8841,0.7375,22.0858,4.8185,1,29.0077,139.7738,51.8203,True,False,29.7344,134.6314,0.9687
Quaker,21.0,14,69,7.4348,3.7603,1.94,4.33,0.5382,2.924,0.1159,1.1489,1632.98,0.1431,7.4348,27.9569,0.8363,6.2175,4.9795,1,6.6752,33.2394,13.7208,True,False,7.5033,120.6818,0.8978
Quaker,21.0,18,99,9.899,3.739,1.98,3.99,0.304,3.046,0.0909,1.0855,3271.15,0.0813,9.899,37.0122,0.693,6.8596,4.5885,1,10.2453,47.0105,15.8031,True,False,8.9435,130.3788,1.035
Quaker,21.0,28,61,9.5738,3.711,1.98,3.99,0.4776,2.9914,0.1475,1.11,1827.17,0.1287,9.5738,35.5281,0.7196,6.8891,4.5885,1,9.5472,43.8073,15.2478,True,False,8.3587,121.3323,0.9972
Quaker,21.0,32,148,9.4324,3.7132,1.99,4.46,0.4634,2.9492,0.0608,1.1256,4702.18,0.1248,9.4324,35.0249,0.764,7.2064,5.129,1,8.0613,41.3462,17.5716,True,False,10.3652,143.8326,0.8546
Quaker,21.0,40,66,11.697,3.7065,1.99,4.25,0.4357,2.9728,0.1212,1.0705,2461.1,0.1176,11.697,43.355,0.7337,8.5817,4.8875,1,10.5555,51.5901,20.2102,True,False,11.6285,135.5036,0.9024
Quaker,21.0,44,99,6.3737,3.7919,1.99,3.99,0.256,3.0448,0.0707,1.1353,2301.64,0.0675,6.3737,24.1687,0.7471,4.762,4.5885,1,6.8174,31.2817,10.5241,True,False,5.7621,121.0019,1.0696
